"GameID","LeagueIndex","Age","HoursPerWeek","TotalHours","APM","SelectByHotkeys","AssignToHotkeys","UniqueHotkeys","MinimapAttacks","MinimapRightClicks","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","TotalMapExplored","WorkersMade","UniqueUnitsMade","ComplexUnitsMade","ComplexAbilityUsed","MaxTimeStamp"
457,5,21,8,650,169.3164,0.009296994,0.000445746,5.46e-05,0.000218325,0.000673168,0.004239138,49.8065,52.5064,5.4571,0.000272906,0.0015283,7.28e-05,0.000272906,0.00095517,109928
458,5,19,10,400,172.4688,0.003761308,0.000640995,6.05e-05,0,8.47e-05,0.005617774,28.0043,42.5231,5.0829,0.000205602,0.00086474,7.26e-05,0.000344686,0.00036283,165368
464,4,20,6,1000,96.756,0.002030248,0.000514918,8.83e-05,5.88e-05,0,0.003633849,29.0894,56.2105,4.4737,0.000397222,0.00067675,0.000102984,0,0,67972
466,6,22,16,500,297.0672,0.031281946,0.000645318,4.47e-05,0.000421693,0.000862554,0.004414997,25.6638,44.3647,5.8408,0.000319464,0.00060059,5.75e-05,0,0,156512
473,6,17,10,500,109.6176,0.00381191,0.000546463,5.33e-05,0,0.000213254,0.003798582,26.9155,46.0211,4.5825,0.000319881,0.0011063,9.33e-05,1.33e-05,0.00041318,75028
475,4,19,6,200,62.1042,0.000777998,0.000282908,5.05e-05,0,0.000222285,0.003364588,37.7711,71.1111,3.3814,0.000282908,0.00082852,9.09e-05,0,0.00029301,98972
476,6,19,56,1500,151.9794,0.009491758,0.000563187,5.49e-05,0,2.75e-05,0.005315934,32.4456,43.3075,3.6227,0.000535714,0.0010302,9.62e-05,0,0.00052198,72800
480,6,19,12,800,133.884,0.005592032,0.000347763,9.74e-05,6.96e-05,5.56e-05,0.005675495,37.828,40.7059,3.3922,0.000292121,0.0011685,5.56e-05,0,0,71888
490,4,20,24,233,69.1764,0.000330583,2.64e-05,0,9.26e-05,0.00019835,0.001996721,44.1333,93.404,6.3113,0.00019835,0.00048926,5.29e-05,0,0,75624
497,6,27,12,416,149.094,0.003334844,0.000582788,4.86e-05,4.86e-05,0.001036068,0.004565175,26.3772,45.1915,5.2057,0.000372337,0.0012789,9.71e-05,0,0,61772
506,5,26,12,200,111.342,0.004375405,0.000300954,4.63e-05,0.000370405,0.000439856,0.00236133,18.8515,65.098,7.1765,0.000277804,0.00069451,9.26e-05,0,0,43196
508,6,25,4,800,87.2346,0.004684838,0.000425894,2.66e-05,2.66e-05,0.00015971,0.003087734,53.7391,79.5862,3.6983,0.000372658,0.00087841,0.000106474,0,7.99e-05,37568
509,6,20,24,500,135.414,0.002131358,0.00051732,8.28e-05,4.14e-05,0.000362124,0.005007656,27.4865,50.6942,4.6302,0.000269006,0.0015623,8.28e-05,0.000103464,0.00016554,96652
511,4,18,16,600,125.832,0.000655684,3.07e-05,1.02e-05,0,0.000153676,0.003657487,38.809,57.2773,6.056,0.000204901,0.0011577,7.17e-05,7.17e-05,3.07e-05,97608
512,3,27,6,120,58.6008,0.001649115,0.000376114,8.68e-05,5.79e-05,0.000231455,0.002112024,37.5,104.9863,4.6712,0.000289318,0.0010126,0.000115727,0,0.00014466,34564
513,6,24,42,1200,186.7284,0.007943017,0.000364498,0.000121499,9.11e-05,0.000592309,0.00387279,23.2756,47.4196,7.0902,0.00034931,0.00063787,0.000106312,0,0,65844
514,4,16,8,1000,79.2294,0.001579552,0.000276145,3.31e-05,4.42e-05,0.000276145,0.003313745,35.5318,66.9467,4.09,0.000220916,0.00078425,9.94e-05,0,0.00034242,90532
517,4,32,20,1000,145.7052,0.00217092,0.000428563,3.51e-05,0,0.000976563,0.002655688,36.4456,61.8095,10.2513,0.000189692,0.00094846,5.62e-05,6.32e-05,4.22e-05,142336
519,4,17,16,150,115.536,0.002781528,0.000391574,1.35e-05,1.35e-05,0.000391574,0.002795031,25.4369,73.4879,6.9179,0.000243046,0.00086416,9.45e-05,0,1.35e-05,74060
523,6,17,56,1825,165.321,0.002385513,0.000310383,6.21e-05,8.87e-06,0.001223795,0.004460643,16.2072,40.1272,6.3161,0.000257174,0.0016761,6.21e-05,0.000443404,0.0001951,112764
525,5,17,10,780,174.2208,0.007967358,0.000411883,7.72e-05,0,0.000141585,0.004453483,38.7362,45.9769,5.4971,0.000308912,0.0012743,0.000102971,0.00019307,0.00021881,77692
526,4,16,12,350,129.5088,0.003193272,0.000144492,1.44e-05,0.000130043,0.001112588,0.002730898,48.1915,63.6614,7.6878,0.000288984,0.00089585,8.67e-05,0,0,69208
527,3,23,4,400,156.9822,0.009796018,0.000299974,3.75e-05,9.37e-06,0.000234354,0.003215344,34.9942,64.5831,6.5802,0.000253103,0.0010593,5.62e-05,0.000206232,0.00023435,106676
529,4,17,36,1260,82.5732,0.001679813,0.000584283,0.000219106,0,0.000766871,0.002118025,39.9298,77.2414,6.4483,0.000292141,0.0016068,0.000146071,0,0,27384
531,6,18,14,500,135.3252,0.00357184,0.000302454,2.88e-05,0,0.000316857,0.002966932,34.5561,47.7864,7.3447,0.000259246,0.0011954,0.000144026,0.000100818,0.00040327,69432
532,1,22,20,315,54.0792,0.001257582,0.000295902,0.000110963,3.7e-05,0.00048084,0.002182275,37.1724,111.661,3.9492,0.000517828,0.0013316,0.000184939,0,0,27036
535,4,19,24,200,85.0974,0.001286369,0.000152025,3.51e-05,7.02e-05,9.36e-05,0.003379643,54.375,76.1522,4.5848,0.000304051,0.00099401,8.19e-05,0.00024558,0.00042099,85512
536,5,22,10,500,67.1406,0.001152074,0.000260146,9.29e-05,0,5.57e-05,0.00384644,56.5437,55.7295,3.029,0.000278728,0.0011335,5.57e-05,0,0,53816
540,6,24,18,750,157.167,0.004756011,0.000265205,5.3e-05,0.000123762,0.000636492,0.00519802,20.3003,38.2177,4.5544,0.000282885,0.0017857,0.000106082,0,3.54e-05,56560
542,4,19,8,480,156.2238,0.006424053,0.000733712,0.000114133,0.000179352,0.00055436,0.00464684,25.0423,40.3088,5.1193,0.000472836,0.0015653,0.000114133,0.000293485,0.00058697,61332
545,5,25,10,700,127.887,0.002350026,0.000373868,5.34e-05,3.2e-05,0.000459323,0.004400957,46.9684,52.0097,4.8519,0.000373868,0.0020402,9.61e-05,7.48e-05,6.41e-05,93616
546,4,23,20,300,94.2774,0.002596525,0.00061822,4.95e-05,0.000288503,0.000214316,0.003140559,40.4211,63.0026,4.9659,0.000288503,0.00091497,5.77e-05,0,0,121316
547,3,16,56,1260,114.2112,3.56e-05,5.34e-05,3.56e-05,3.56e-05,0.001210654,0.002421308,35.4667,62.7353,8.7426,0.000391682,0.0014599,0.000106822,0,0,56168
557,4,18,12,2000,133.3434,0.003499604,0.000518809,5.66e-05,1.89e-05,0.000188658,0.004688149,34.6935,46.4869,4.7807,0.000198091,0.001264,7.55e-05,0.000311286,0.00087726,106012
560,5,17,14,600,99.5436,0.001524097,0.000352949,8.02e-05,3.21e-05,0.000417121,0.003481358,38.7407,51.871,5.212,0.000385035,0.00088237,6.42e-05,0,0.00024065,62332
568,5,20,10,600,114.8658,0.002847463,0.000363727,3.64e-05,5.2e-06,0.00018706,0.004712863,37.4084,50.9724,4.1191,0.000171471,0.00089373,4.68e-05,0,5.2e-06,192452
569,3,32,20,250,76.0464,0.001613607,0.00043611,8.72e-05,0,0.000196249,0.0019843,66.9333,100.4835,7.1209,0.000414304,0.00045792,0.000109027,0,0,45860
570,4,21,4,500,86.7318,0.00327441,0.000553942,7.39e-05,0,1.23e-05,0.003422128,30.296,63.554,4.0072,0.000344675,0.00078783,6.15e-05,0,0,81236
572,5,28,20,600,91.3278,0.002084636,0.000469043,0.00017372,1.74e-05,0.000121604,0.003022723,50.9364,78.9885,4.9885,0.000347439,0.0017719,0.000104232,0,0,57564
576,5,23,4,200,100.4274,0.002728565,0.000469567,1.27e-05,1.27e-05,0.000482258,0.003604244,34.3746,59.6338,4.6549,0.000228438,0.00092644,0.000101528,0.000215747,0.00049495,78796
578,5,25,8,600,99.8568,0.00251629,0.000423796,7.95e-05,6.62e-05,0.000251629,0.004079038,34.1368,58.1299,4.0844,0.000317847,0.00099327,9.27e-05,0,1.32e-05,75508
581,5,21,8,800,120.9714,0.007152193,0.000399361,4.54e-05,4.54e-05,0.000154299,0.003394569,38.3914,62.7166,4.607,0.000235986,0.00060812,5.45e-05,9.98e-05,0.00022691,110176
584,2,24,12,10,44.5248,0.001870009,0.000151622,0,5.05e-05,0.000126352,0.002046902,66.35,97.9259,3.358,0.000277974,0.00060649,7.58e-05,0,0,39572
585,5,28,8,312,131.097,0.00270252,0.000253361,8.45e-05,1.69e-05,0.001317479,0.003648402,36.986,44.9074,5.8843,0.000287143,0.0018411,0.000118235,0,3.38e-05,59204
588,4,17,18,430,129.3624,0.001593488,6.88e-05,0,2.87e-05,0.001089075,0.004167144,38.9697,48.2036,5.5131,0.000183423,0.00054454,4.59e-05,9.74e-05,0.00022355,174460
590,1,19,16,730,60.4956,0.000830803,8.21e-05,2.05e-05,0,0.00061541,0.002194962,103.9624,93.3271,5.2103,0.000369246,0.0012924,7.18e-05,0.000317962,0.00046156,97496
591,4,17,8,400,87.531,0.001468373,0.000263554,7.53e-05,0,0.000169428,0.003463855,59.3443,53.3478,4.2609,0.000244729,0.00099774,0.000131777,0,0.00032003,53120
600,1,17,12,300,89.031,0.000710109,0.000153161,1.39e-05,0,0.000139237,0.003104985,53.5856,63.426,5.1435,0.000362016,0.0014341,6.96e-05,0,0,71820
601,3,25,8,110,133.6512,0.003419363,0.000683873,0.000118934,0,0.000356803,0.003092293,39.5728,54.1154,7.2212,0.000356803,0.00098121,0.000148668,0,0,33632
604,3,21,10,200,68.1486,0.00163942,0.000392537,0,2.31e-05,2.31e-05,0.004133186,29.3034,56.9832,2.7374,0.000369447,0.00076198,9.24e-05,0,0.00011545,43308
607,4,22,24,1000,55.077,0.001092645,0.000115015,7.19e-05,0,0.000316292,0.002702858,60.9626,81.0426,3.5585,0.000201277,0.00076198,0.000115015,0.000258784,0,69556
608,6,18,42,1700,70.7214,0.002396166,0.000386478,5.15e-05,0,6.44e-05,0.004277028,60.3142,63.0723,2.7108,0.000322065,0.0011594,0.000115944,7.73e-05,0.00025765,77624
609,6,16,14,1000,165.0564,0.004706808,0.000684892,0.000102005,1.46e-05,0.000422593,0.005085684,27.7471,39.7249,5.0401,0.000408021,0.0013844,0.000102005,0,0.00018944,68624
611,6,21,42,1260,143.7696,0.003326713,0.000993049,9.93e-05,0.000215161,0.000943396,0.004170804,21.8167,45.7778,5.8532,0.000281364,0.00066203,0.000148957,0,0,60420
614,5,24,12,700,99.5442,0.003865706,0.000450117,2.65e-05,0,2.65e-05,0.003133164,40.0791,71.0986,4.9296,0.00021182,0.00081197,7.06e-05,0.000123561,0.00032656,113304
616,5,20,24,600,125.8662,0.002678605,0.000530042,5.68e-05,0.003019347,0.000719343,0.003189717,31.8929,71.3353,6.724,0.000265021,0.0012115,0.000104115,9.47e-05,0.00032181,105652
621,3,16,20,450,124.5054,0.003002681,0.000428954,6.7e-05,0,0.000321716,0.003069705,32.0702,58.2533,6.821,0.000281501,0.0015952,0.000107239,0.000174263,0.00013405,74600
623,5,18,28,1200,136.485,0.008672356,0.000396904,2.98e-05,4.96e-05,0.000386982,0.004098035,38.6796,55.4576,4.1356,0.000257988,0.0011014,5.95e-05,0,0,100780
626,5,24,10,200,148.0326,0.005376968,0.000280453,9.67e-05,0.000145062,0.00035782,0.004003714,35.7869,52.8213,5.7126,0.000270783,0.0014603,7.74e-05,4.84e-05,0.00013539,103404
628,2,18,12,500,89.5368,0.002862759,0.000341822,0.000106819,8.55e-05,8.55e-05,0.002456845,69.2281,72.4174,5.5565,0.000534097,0.00064092,0.000106819,0,0,46808
629,5,37,14,800,327.7218,0.033115533,0.000556876,0.00022275,0,0.000297,0.002970003,29.3671,54.1,9.5375,0.000482625,0.0010766,0.000185625,0,0,26936
630,3,19,10,300,121.377,0.002363636,0.000439394,3.03e-05,1.52e-05,4.55e-05,0.003166667,50.0769,52.6699,6.5837,0.000409091,0.001697,9.09e-05,0.000393939,0.00025758,66000
631,6,21,16,600,187.4826,0.01167052,0.000664076,8.61e-05,0.000110679,0.000811648,0.007034286,33.38,33.2238,3.1206,0.000332038,0.0013282,9.84e-05,4.92e-05,1.23e-05,81316
632,5,18,10,1000,141.735,0.003981367,0.000424526,3.44e-05,0.000137684,0.000401579,0.003614209,24,50.2857,6.4825,0.000298316,0.0017899,9.18e-05,0.000183579,0.00014916,87156
633,3,16,8,92,100.3074,0.000140722,7.82e-05,4.69e-05,1.56e-05,0.000234536,0.003877666,32.3401,58.0484,4.6694,0.000234536,0.0012821,9.38e-05,0,0,63956
636,5,16,8,800,118.9332,0.00272353,0.000264155,0,0.000337025,0.000938206,0.003197187,36.7314,70.4501,6.3989,0.000236829,0.0015394,9.11e-05,0.000209502,0.00022772,109784
637,6,19,10,900,158.868,0.006709823,0.000766371,6.52e-05,6.52e-05,0.000644078,0.005193386,26.327,41.438,4.5118,0.000269045,0.000693,6.52e-05,0,0.00044841,122656
638,6,19,20,2500,125.118,0.006115267,0.00067674,6.15e-05,9.84e-05,0.000184565,0.004269613,29.3526,51.2277,4.1124,0.00047987,0.0011074,7.38e-05,0.000455261,0.00031991,81272
643,6,22,28,1000,93.741,0.00427146,0.000273373,0.000136687,0.000102515,0.00041006,0.003280481,42.9895,69.2083,4.1875,0.000683434,0.00092264,0.000136687,0,0,29264
645,2,21,16,500,101.6526,0.001983008,0.000237961,1.76e-05,0.000123387,0.000299655,0.002388423,23.1259,72.2214,7.3247,0.000193894,0.00097828,7.05e-05,0,0,113464
649,6,19,20,1400,172.1688,0.007783254,0.000311954,0.000109184,6.24e-05,0.000670701,0.005069254,27.6667,43.2246,4.64,0.000421138,0.0022929,0.000109184,0,0,64112
650,3,27,10,220,84.8274,0.001821677,0.000415973,2.87e-05,0.000229503,0.000502037,0.002395433,37.6867,86.5868,6.4251,0.000186471,0.0017069,8.61e-05,0.000387286,0.00014344,69716
651,2,29,4,100,86.5122,0.000697496,6.97e-05,1.74e-05,3.49e-05,0.000244124,0.003330543,39.6211,67.0995,4.623,0.000209249,0.00071493,5.23e-05,0,0,57348
652,3,17,8,730,114.2478,0.000791855,0.000113122,3.77e-05,0,0.000113122,0.002036199,24.1509,79.037,10.2222,0.000339367,0.0012443,0.00015083,0,7.54e-05,26520
654,3,26,8,730,93.5688,0.000646802,6.69e-05,4.46e-05,0,6.69e-05,0.003367829,42.4533,65.1391,4.9669,0.00037916,0.001472,0.000111518,0,0,44836
655,5,18,28,700,128.9046,0.003751528,0.000588325,3.82e-05,1.53e-05,5.35e-05,0.00507335,35.1493,43.3795,4.1099,0.000236858,0.00074114,6.88e-05,0.000137531,0.00042023,130880
656,5,25,12,800,138.1902,0.00656168,0.000546807,6.25e-05,4.69e-05,0.000234346,0.004905637,28.7412,40.4204,3.9618,0.000281215,0.0011561,9.37e-05,0.000171854,0.00039058,64008
664,5,28,8,500,72.816,0.000284455,0.000124449,0,0.000213341,3.56e-05,0.003129,22.6514,63.2045,4.2955,0.000231119,0.00094226,5.33e-05,0,0,56248
666,5,21,28,800,85.395,0.001365147,0.000296771,8.9e-05,0.000178063,0.000741928,0.002581909,36.8837,64.5517,5.7471,0.000474834,0.0007716,0.000118708,0,0,33696
672,2,23,8,400,114.7236,0.002289592,0.000133699,5.01e-05,6.68e-05,6.68e-05,0.003008222,31.3296,64.8222,6.3278,0.000401096,0.0016712,0.000116986,0,0,59836
674,4,23,8,400,141.6378,0.002463519,0.000446352,2.58e-05,0.000137339,0.000334764,0.003519313,26.0342,53.2976,7.6902,0.000154506,0.00070386,8.58e-05,0.000120172,0.00037768,116500
680,6,16,28,1000,197.7714,0.009879586,0.000808146,0.000121222,4.04e-05,0.001192016,0.004020527,25.4949,40.1608,6.6683,0.000323258,0.0010708,0.000121222,0,0,49496
681,3,28,12,500,48.0486,0.000844286,0.000114093,6.85e-05,0,6.85e-05,0.00157448,65.4706,114.4348,5.4203,0.000228185,0.0013007,9.13e-05,0,6.85e-05,43824
683,4,20,28,999,110.1012,0.003968579,0.000439817,6.14e-05,2.05e-05,0.000102283,0.002649129,50.4496,67.444,7.1004,0.000235251,0.0015547,8.18e-05,0,0,97768
685,4,19,8,500,125.103,0.002571301,0.000459604,2.48e-05,1.24e-05,0.000298122,0.003627149,23.079,51.6986,6.2192,0.000260857,0.0014285,8.7e-05,0,3.73e-05,80504
689,2,22,14,700,34.9278,0.000265273,5.63e-05,1.61e-05,2.41e-05,0.000136656,0.002411576,86.6622,94.7467,2.6567,0.000265273,0.00048232,5.63e-05,0,3.22e-05,124400
691,4,20,12,200,73.5696,0.001969653,0.000448122,5.21e-05,3.13e-05,7.3e-05,0.003314019,58.9274,69.1572,3.8491,0.000260536,0.00083372,8.34e-05,0.000125057,0.00022927,95956
692,2,18,8,400,87.5064,0.001912549,0.000386019,0.000140371,0,0.000105278,0.0023863,34.4296,85.0588,6.2647,0.000263195,0.0018599,0.000105278,0.000105278,0,56992
694,2,18,28,250,73.02,0.002147145,0.000624425,1.1e-05,0,0.000219096,0.003560317,45.5802,77.5754,3.2615,0.000219096,0.00050392,9.86e-05,0,0,91284
699,1,21,10,150,86.2812,0.001027689,0.000177188,4.73e-05,2.36e-05,0.000189,0.002929503,60.1296,76.3871,5.1573,0.000271688,0.001134,7.09e-05,0,0,84656
701,2,19,20,120,119.073,0.001220778,0.000365272,2.88e-05,6.73e-05,8.65e-05,0.004402492,32.779,49.6419,4.8843,0.000211473,0.00095163,8.65e-05,0.000336435,0.0005383,104032
703,3,23,16,500,99.9318,0.002242241,0.0004167,5.95e-05,3.97e-05,0.000496071,0.002797841,65.3429,73.7589,5.9858,0.000257957,0.001766,9.92e-05,0,0,50396
704,6,25,56,2500,160.971,0.004511041,0.000357518,7.36e-05,1.05e-05,0.000178759,0.005625657,27.2959,36.1645,4.4673,0.000210305,0.0009674,7.36e-05,0.000231335,0.0002103,95100
705,5,17,8,100,167.6424,0.004131714,0.000803389,5.22e-05,6.26e-05,0.000302575,0.004799466,41.9869,43.9826,5.4935,0.000271274,0.0019094,8.35e-05,0.000177372,0.00050081,95844
710,6,22,28,500,124.5138,0.002011564,0.000374447,4.35e-05,0.000130621,0.001698074,0.003979588,25.4737,46.7746,5.4179,0.000252534,0.00083597,7.84e-05,0.000130621,0.00033961,114836
711,5,17,96,900,145.806,0.010373815,0.000596196,5.96e-05,0,2.98e-05,0.003964705,43.2906,54.406,4.3008,0.000313003,0.0010135,0.000119239,0,0.00010433,67092
712,4,20,8,600,130.1964,0.005139811,0.000341984,5.03e-05,0,1.01e-05,0.004264735,44.7754,53.1981,4.5943,0.000261517,0.0015993,7.04e-05,0.000211225,0.00015088,99420
713,3,20,20,500,133.8408,0.004806286,0.000397041,1.04e-05,3.13e-05,0.00033435,0.004231621,33.6436,47.2494,5.0049,0.000323902,0.00097171,7.31e-05,0.000303005,3.13e-05,95708
716,4,19,10,600,64.7592,0.001895307,0.000473827,9.03e-05,6.77e-05,0.000135379,0.002786552,52.6667,80.6154,3.9028,0.000203069,0.00051895,6.77e-05,0,0.00040614,88640
720,5,21,16,1000,105.6162,0.001047532,0.000130941,9.82e-05,3.27e-05,0.000229148,0.003011654,13.8022,54.3478,6.1848,0.00042556,0.00094933,9.82e-05,0,0,30548
722,5,20,42,550,175.92,0.012709579,0.000337124,6.74e-05,0,0,0.003360004,42.8725,73.2308,6.2341,0.000224749,0.0013373,6.74e-05,0.000168562,0.00016856,88988
723,5,20,2,150,107.1972,0.000751986,8.22e-05,2.35e-05,0,0.000352493,0.004241669,31.1111,49.0526,4.4515,0.000293744,0.00075199,8.22e-05,0.000223246,0.00022325,85108
724,3,23,24,700,76.1916,0.001288027,0.000214671,1.53e-05,3.07e-05,0.000199338,0.002944063,47.9162,76.7083,4.3021,0.000276006,0.0011347,9.2e-05,0,1.53e-05,65216
730,6,22,30,1000,132.111,0.002470768,0.000695991,3.48e-05,0,0,0.003305958,35.1489,49.6842,6.9263,0.000695991,0.0030276,0.000139198,0,0,28736
731,1,35,12,250,33.6204,0.001030234,0.000126151,1.05e-05,0,1.05e-05,0.002218157,91.581,124.3602,2.4218,0.000157689,0.00065178,7.36e-05,0,0,95124
732,3,20,10,300,55.4748,7.8e-05,7.8e-05,6.24e-05,9.36e-05,0.00053062,0.002247331,41.7902,91.0556,4.5972,0.000358949,0.00042137,9.36e-05,0,0,64076
735,2,18,20,500,96.3384,0.001711994,0.000134514,4.89e-05,2.45e-05,0.000904911,0.002665819,42.8571,75.945,6.1009,0.000281256,0.0013207,8.56e-05,0,0,81776
736,3,18,28,450,137.964,0.003995991,0.000359768,1.28e-05,0,0.001015059,0.003096572,35.7,51.1701,7.3278,0.000282675,0.0013491,0.000102791,0,0,77828
739,5,18,8,720,99.8766,0.005843188,0.000256076,0.000116398,4.66e-05,0.000581991,0.002211565,35.8298,89.3895,5.8,0.000325915,0.00081479,6.98e-05,0,0,42956
746,5,18,20,700,105.147,0.002521092,0.00018721,4.99e-05,3.74e-05,0.000599071,0.002932954,50.5812,56.9362,5.9574,0.000312016,0.00091109,7.49e-05,0,0,80124
747,5,22,12,700,89.2788,0.001615212,0.000145079,2.9e-05,0.00020311,0.000319174,0.003327143,52.1983,63.2442,4.5814,0.000319174,0.00088015,9.67e-05,4.84e-05,6.77e-05,103392
750,6,23,28,450,105.6042,0.00213162,0.000292722,3e-05,0.000900685,0.000322745,0.004195689,28.8674,45.9678,4.3703,0.000330251,0.0010808,7.51e-05,0.000187643,0.00041281,133232
751,4,24,24,303,72.069,0.00149251,0.000111243,0,4.64e-05,0.000213216,0.003031371,68.1227,71.8532,4.1529,0.000287378,0.0010753,8.34e-05,0.000222486,0.00046351,107872
754,2,20,10,50,43.3884,0.000340515,0.000216691,6.19e-05,0,0.000216691,0.001965701,26.381,73.8898,4.1339,0.000185736,0.00065007,0.000108346,0,0.00010835,64608
756,6,23,28,1200,111.759,0.001232478,0.000398377,1.87e-05,0.000224087,0.00033613,0.004419491,42.488,49.6845,4.4592,0.000205413,0.00075318,5.6e-05,0.000361029,5.6e-05,160652
758,2,23,12,100,45.3894,0.000484663,7.54e-05,4.31e-05,0.000107703,0.000150784,0.003188006,73.1797,81.527,2.5608,0.000247717,0.000797,6.46e-05,0,0,92848
759,5,19,30,1825,147.1572,0.006631751,0.000476126,4.53e-05,1.13e-05,0.000532807,0.003287535,30.9896,55.7103,6.5345,0.000249399,0.0023353,9.07e-05,0,2.27e-05,88212
760,4,26,12,500,82.9908,0.001657656,0.000484546,7.65e-05,0,0.000816077,0.003315312,49.2093,65.6923,4.2615,0.000331531,0.00084158,0.00010201,0,0,39212
762,4,18,10,600,58.947,9.81e-05,5.88e-05,0,0,0.00017654,0.002000785,64.5545,85.4902,5.6765,0.000274617,0.00068654,7.85e-05,0,1.96e-05,50980
765,3,23,8,96,82.458,0.002222133,0.000400384,6.01e-05,0,4e-05,0.00359345,53.8883,67.7326,3.7911,0.000220211,0.00053051,6.01e-05,0,0,99904
766,1,22,10,30,43.779,0.000294079,0.000130702,9.8e-05,0,0.000261404,0.002842766,35.2093,86.6667,2.8966,0.000228728,0.00071886,9.8e-05,0,0,30604
771,1,20,4,250,44.0304,0.001070146,0.000327948,6.9e-05,0,0.000241646,0.002485501,52.6993,113.1944,2.9722,0.000189865,0.00027617,6.9e-05,0,0,57936
774,3,21,10,350,95.8032,0.001626243,0.000267168,4.65e-05,4.65e-05,0.000569185,0.003113094,37.2584,72.0896,5.3321,0.000267168,0.0010454,6.97e-05,0,0,86088
776,2,21,18,200,77.3832,0.000974013,0.00022796,4.14e-05,0,0.000373026,0.0035023,52.9258,63.7988,3.8047,0.000186513,0.0010984,6.22e-05,0,0,96508
779,1,28,6,100,68.214,0.00121146,0.000346131,1.33e-05,0,0.00038607,0.002289792,57.0526,84.0698,5.4767,0.000226317,0.00099846,7.99e-05,0,0,75116
780,3,19,28,100,86.1144,0.001083221,0.00014941,0,3.74e-05,0.000361074,0.002415459,48.2487,77.4845,6.4175,0.000161861,0.00057274,6.23e-05,0,0.00043578,80316
781,5,24,8,800,180.282,0.008314184,0.000616252,6.27e-05,4.18e-05,0.000856486,0.002611239,30.8755,60.24,10.36,0.000229789,0.0014101,8.36e-05,0.000240234,0.00060581,95740
784,4,16,10,360,156.0678,0.006037164,0.000450229,6.14e-05,4.09e-05,0.000818599,0.003724623,32.8398,46.2418,6.1538,0.000327439,0.0018828,0.000102325,0,0,48864
787,5,18,28,600,139.9266,0.008681844,0.000453683,0.000123732,0,0.000164976,0.004165636,37.6318,47.0891,4.2376,0.000268085,0.00094861,0.00010311,0,0,48492
788,6,20,12,250,169.0608,0.013898884,0.000472292,0.000134941,2.25e-05,0.000202411,0.003688377,43.6074,59.122,4.9085,0.000404822,0.0015293,9e-05,0,0,44464
789,4,16,12,450,119.1558,0.004602356,0.00032874,6.57e-05,0,9.2e-05,0.003405744,36.2481,61.1892,5.332,0.000236693,0.00085472,5.26e-05,0,0.00034189,76048
790,4,24,4,300,100.5552,0.001662523,0.000411746,3.11e-05,1.55e-05,8.55e-05,0.003736793,42.2167,56.7152,4.9044,0.000209758,0.0012352,7.77e-05,0.000139838,0.00062927,128720
792,3,17,8,120,69.5898,0.001306587,0.000499577,1.92e-05,0,0.00021136,0.002699639,60.1714,84.5694,4.5872,0.000182538,0.0005284,7.69e-05,0.000240181,0.00033625,104088
793,2,21,10,150,73.6266,0.00063484,0.000330117,3.81e-05,0,0.000203149,0.002564754,48.7562,78.1386,5.5149,0.000266633,0.0010665,6.35e-05,0,0,78760
796,6,23,28,1260,240.7638,0.022020133,0.000457561,0.000142988,8.58e-05,0.000629147,0.00400366,33.2086,66.8857,5.7857,0.000400366,0.0029456,0.00011439,0,0,34968
797,5,26,16,250,100.3596,0.002752028,0.000492468,0.000144844,5.79e-05,0.000144844,0.003186559,27.7064,68.1455,5.0545,0.000376593,0.00069525,0.000115875,0,8.69e-05,34520
798,5,24,20,700,148.9158,0.002749484,0.000343686,9.37e-05,0.000203087,0.000187465,0.003764919,38.2667,49.9751,6.5809,0.000406174,0.0022652,9.37e-05,0,0,64012
799,4,17,20,500,61.8882,0.00160273,0.00018957,4.31e-05,0.000112019,8.62e-05,0.002421328,50.3,91.1032,4.2206,0.000198187,0.00074105,6.03e-05,0,0,116052
